Basic_signal,Filtered_signal
69,12.5081
64,10.2029
58,8.42383
52,7.27113
42,6.81836
26,7.10885
11,8.15289
0,9.92602
-6,12.3688
-12,15.3888
-16,18.8635
-20,22.6462
-24,26.5716
-29,30.4626
-34,34.1377
-33,37.4182
-26,40.1351
-19,42.1367
-12,43.2957
-7,43.515
-2,42.7329
10,40.9258
32,38.1104
70,34.3448
126,29.729
202,24.4069
300,18.5676
418,12.4485
548,6.33807
672,0.578434
770,-4.43449
812,-8.25537
811,-10.4014
761,-10.3728
660,-7.68175
530,-1.88734
389,7.36595
248,20.3104
120,37.0223
18,57.3972
-51,81.1373
-93,107.751
-110,136.566
-115,166.754
-118,197.368
-120,227.379
-121,255.725
-124,281.354
-126,303.269
-128,320.569
-131,332.485
-133,338.414
-137,337.941
-142,330.853
-146,317.153
-146,297.055
-142,270.977
-137,239.526
-132,203.478
-127,163.746
-122,121.353
-118,77.3914
-114,32.9883
-108,-10.7349
-101,-52.7002
-95,-91.9081
-91,-127.469
-88,-158.633
-85,-184.809
-81,-205.58
-77,-220.717
-71,-230.177
-64,-234.099
-65,-232.795
-73,-226.729
-79,-216.5
-84,-202.813
-88,-186.455
-89,-168.263
-88,-149.088
-84,-129.772
-80,-111.109
-72,-93.8228
-58,-78.538
-46,-65.761
-37,-55.8632
-28,-49.0707
-18,-45.4596
-3,-44.9582
6,-47.3535
11,-52.3046
15,-59.3591
20,-67.9757
24,-77.5489
30,-87.4356
41,-96.9824
57,-105.553
66,-112.552
72,-117.45
75,-119.799
79,-119.254
81,-115.583
84,-108.674
87,-98.5421
91,-85.3245
93,-69.2756
89,-50.7557
81,-30.2166
59,-8.18514
37,14.7559
21,37.9869
7,60.8722
-3,82.7808
-13,103.108
-27,121.298
-41,136.857
-47,149.375
-49,158.538
-51,164.131
-53,166.054
-54,164.318
-54,159.045
-55,150.463
-55,138.895
-55,124.749
-55,108.498
-54,90.6694
-53,71.818
-52,52.512
-51,33.3111
-50,14.748
-51,-2.68918
-54,-18.572
-58,-32.5453
-60,-44.3372
-62,-53.7663
-65,-60.7448
-67,-65.279
-69,-67.4647
-70,-67.4811
-70,-65.5805
-69,-62.0759
-67,-57.3265
-66,-51.722
-64,-45.6657
-63,-39.5579
-61,-33.7804
-59,-28.6812
-56,-24.5617
-55,-21.6663
-53,-20.1734
-51,-20.1907
-50,-21.7525
-48,-24.8202
-46,-29.2856
-43,-34.9773
-38,-41.6686
-32,-49.0879
-26,-56.9299
-21,-64.8679
-15,-72.5671
-9,-79.6975
-4,-85.9463
-1,-91.0298
-1,-94.7042
-3,-96.7743
-6,-97.1013
-9,-95.6081
-12,-92.2823
-15,-87.1768
-20,-80.4078
-25,-72.1503
-26,-62.6319
-23,-52.124
-18,-40.9315
-13,-29.3806
-9,-17.8059
-4,-6.53766
0,4.111
6,13.8556
11,22.4504
18,29.6972
24,35.4519
30,39.629
36,42.2036
41,43.2115
47,42.7461
50,40.9542
47,38.0287
41,34.1998
36,29.7247
32,24.8755
26,19.9277
20,15.1482
15,10.7844
10,7.05428
6,4.13797
2,2.1713
0,1.24127
-2,1.38365
-1,2.58302
1,4.77483
6,7.84972
12,11.6597
18,16.0261
27,20.7481
35,25.6132
41,30.4064
46,34.9203
51,38.9642
56,42.3714
60,45.0064
65,46.7696
70,47.6009
74,47.482
78,46.4357
82,44.5256
86,41.8519
89,38.5474
91,34.7719
93,30.7048
95,26.5385
97,22.4696
99,18.6918
100,15.3877
101,12.7221
101,10.8357
98,9.83968
94,9.81143
88,10.7916
82,12.7821
68,15.7458
48,19.6067
38,24.2519
32,29.5344
27,35.2776
25,41.282
23,47.333
22,53.2092
20,58.6918
18,63.5725
16,67.6619
16,70.7966
16,72.8453
17,73.7135
20,73.3472
24,71.7347
31,68.9073
55,64.939
96,59.9444
157,54.0786
240,47.5364
343,40.5541
462,33.4107
588,26.4304
712,19.9842
825,14.489
910,10.4036
946,8.21917
915,8.44307
807,11.574
636,18.0677
430,28.2953
228,42.4981
65,60.7458
-39,82.9046
-72,108.621
-80,137.326
-86,168.256
-91,200.483
-95,232.962
-98,264.573
-100,294.17
-101,320.63
-100,342.9
-100,360.042
-98,371.269
-97,375.979
-95,373.779
-92,364.5
-89,348.205
-87,325.189
-84,295.964
-82,261.243
-80,221.912
-77,179
-73,133.64
-69,87.0273
-66,40.3809
-65,-5.10233
-66,-48.2864
-67,-88.135
-68,-123.745
-69,-154.375
-71,-179.469
-74,-198.665
-77,-211.811
-77,-218.958
-73,-220.355
-67,-216.431
-61,-207.776
-55,-195.111
-49,-179.26
-45,-161.108
-42,-141.576
-34,-121.575
-20,-101.978
-5,-83.5884
9,-67.1057
19,-53.106
23,-42.0212
26,-34.1276
30,-29.541
35,-28.2184
41,-29.9658
53,-34.4511
72,-41.2223
83,-49.7288
88,-59.3456
92,-69.4005
95,-79.203
97,-88.0737
99,-95.3726
99,-100.525
101,-103.045
102,-102.554
104,-98.7955
106,-91.644
108,-81.1087
111,-67.332
115,-50.5825
120,-31.2433
127,-9.79568
128,13.2004
118,37.1286
104,61.3397
86,85.174
72,107.984
62,129.156
54,148.129
47,164.414
41,177.608
32,187.41
21,193.625
13,196.173
7,195.084
3,190.5
0,182.661
-1,171.901
-4,158.629
-6,143.317
-7,126.481
-8,108.662
-9,90.4049
-11,72.245
-14,54.6846
-17,38.1792
-19,23.1225
-19,9.83474
-17,-1.44551
-15,-10.5666
-14,-17.4652
-12,-22.1643
-9,-24.7684
-4,-25.4552
-4,-24.4655
-10,-22.0907
-15,-18.6591
-19,-14.5226
-23,-10.0421
-27,-5.5733
-29,-1.45376
-28,2.01019
-25,4.55443
-23,5.96668
-21,6.09394
-20,4.84744
-18,2.20484
-16,-1.79031
-14,-7.03163
-11,-13.3554
-9,-20.5482
-8,-28.3562
-7,-36.4958
-5,-44.666
-4,-52.5601
-2,-59.8782
0,-66.339
0,-71.6905
1,-75.7191
1,-78.2582
2,-79.1934
3,-78.4669
4,-76.0786
6,-72.0859
7,-66.6003
7,-59.783
8,-51.8376
9,-43.0029
10,-33.5429
11,-23.7373
12,-13.871
12,-4.22363
12,4.94005
12,13.3795
12,20.8861
12,27.2897
11,32.4636
10,36.3277
8,38.85
7,40.0457
6,39.9752
6,38.7401
6,36.4781
5,33.3566
4,29.5657
3,25.3099
3,20.8002
2,16.2458
2,11.8461
1,7.78381
0,4.21819
-1,1.27995
-3,-0.932909
-4,-2.35793
-4,-2.96945
-5,-2.77851
-6,-1.83111
-7,-0.205385
-8,1.99256
-8,4.63362
-7,7.57159
-6,10.6496
-6,13.7068
-5,16.5853
-4,19.1365
-3,21.2272
-1,22.7443
1,23.6
4,23.7343
6,23.1175
9,21.7514
12,19.6687
17,16.9316
27,13.6297
36,9.87618
43,5.80481
48,1.56487
51,-2.68386
54,-6.77718
57,-10.5526
60,-13.8558
62,-16.5462
64,-18.5023
63,-19.6261
61,-19.8472
56,-19.1251
50,-17.4516
44,-14.8512
37,-11.3816
25,-7.13149
15,-2.21872
6,3.21322
0,8.99949
-4,14.9593
-8,20.9022
-12,26.635
-16,31.9688
-19,36.7257
-23,40.7451
-27,43.8895
-34,46.0488
-45,47.144
-51,47.1286
-55,45.9894
-59,43.7461
-61,40.4497
-61,36.1806
-57,31.0452
-47,25.173
-23,18.7126
17,11.829
82,4.70132
168,-2.47639
272,-9.4933
390,-16.1175
516,-22.0912
641,-27.1259
750,-30.8992
813,-33.0557
817,-33.2131
770,-30.9767
644,-25.9635
470,-17.8341
277,-6.33104
104,8.68073
-22,27.179
-94,48.9605
-119,73.6326
-124,100.621
-127,129.193
-129,158.49
-131,187.562
-133,215.415
-134,241.05
-136,263.505
-137,281.895
-138,295.453
-139,303.552
-140,305.74
-140,301.749
-139,291.513
-139,275.167
-139,253.043
-138,225.657
-137,193.69
-135,157.966
-133,119.415
-132,79.0491
-130,37.9181
-128,-2.92209
-125,-42.4471
-122,-79.6987
-113,-113.815
-94,-144.059
-88,-169.837
-85,-190.715
-83,-206.428
-82,-216.884
-80,-222.161
-78,-222.501
-76,-218.294
-74,-210.058
-71,-198.42
-69,-184.086
-67,-167.814
-64,-150.384
-61,-132.568
-58,-115.104
-54,-98.6674
-47,-83.8482
-34,-71.1335
-23,-60.8908
-13,-53.3578
-2,-48.6376
11,-46.6983
26,-47.3785
32,-50.3977
36,-55.3709
40,-61.8271
44,-69.2322
47,-77.0127
49,-84.5809
51,-91.3605
53,-96.8103
55,-100.446
56,-101.861
56,-100.74
56,-96.8731
56,-90.1619
56,-80.6234
55,-68.3883
54,-53.6947
54,-36.8787
53,-18.3602
52,1.37362
51,21.7869
49,42.3161
48,62.3909
45,81.4552
42,98.9873
35,114.518
27,127.647
17,138.055
5,145.513
-8,149.887
-20,151.141
-36,149.334
-53,144.615
-63,137.214
-68,127.43
-72,115.621
-72,102.185
-67,87.5516
-60,72.1622
-55,56.4586
-48,40.8689
-43,25.7939
-40,11.5964
-42,-1.40914
-46,-12.9655
-51,-22.8791
-62,-31.0247
-71,-37.348
-73,-41.8654
-75,-44.6612
-73,-45.882
-62,-45.7277
-57,-44.4414
-55,-42.2963
-53,-39.583
-53,-36.5964
-52,-33.6239
-52,-30.9333
-51,-28.7632
-51,-27.3138
-49,-26.7402
-48,-27.1473
-46,-28.5871
-44,-31.0575
-42,-34.5042
-40,-38.8237
-38,-43.8688
-36,-49.4554
-34,-55.3707
-32,-61.3824
-30,-67.2483
-27,-72.7263
-24,-77.5844
-21,-81.6092
-14,-84.6144
-6,-86.4473
-1,-86.994
0,-86.183
1,-83.9868
2,-80.4236
4,-75.5554
5,-69.4863
6,-62.3584
8,-54.3461
9,-45.6499
10,-36.4889
10,-27.0928
11,-17.6943
11,-8.52046
11,0.21457
11,8.31656
12,15.6173
12,21.9798
12,27.3018
12,31.5184
13,34.6033
15,36.5678
17,37.4598
19,37.3608
19,36.3817
16,34.6582
13,32.3443
10,29.6062
8,26.6145
6,23.5375
4,20.5348
3,17.7509
1,15.3106
0,13.3143
0,11.8352
0,10.9173
2,10.5751
5,10.7943
8,11.5338
12,12.7286
15,14.2943
17,16.1313
20,18.1302
22,20.1769
24,22.1576
27,23.9638
30,25.4972
33,26.6736
35,27.4262
37,27.7085
40,27.4959
44,26.7866
49,25.6013
60,23.9827
77,21.9938
85,19.7172
91,17.252
90,14.7114
81,12.2174
73,9.89553
67,7.86821
60,6.24833
53,5.13355
45,4.60136
30,4.70496
10,5.46996
-1,6.8917
-8,8.9338
-14,11.5286
-18,14.5796
-21,17.9653
-24,21.5442
-27,25.1611
-29,28.6532
-31,31.8574
-31,34.6162
-29,36.7848
-24,38.237
-18,38.8706
-6,38.6126
13,37.4229
48,35.2981
97,32.2745
162,28.4314
247,23.895
348,18.8419
460,13.5025
571,8.16435
671,3.17217
746,-1.07449
764,-4.12976
753,-5.51678
675,-4.75094
541,-1.37056
375,5.02617
205,14.7407
56,27.9351
-51,44.6008
-93,64.5388
-104,87.3566
-111,112.48
-117,139.179
-121,166.6
-124,193.803
-125,219.804
-125,243.619
-125,264.302
-123,280.986
-121,292.92
-119,299.5
-115,300.294
-111,295.055
-107,283.74
-103,266.504
-99,243.7
-94,215.864
-90,183.694
-88,148.029
-85,109.812
-84,70.0615
-82,29.8328
-81,-9.82009
-80,-47.8803
-80,-83.4027
-79,-115.546
-79,-143.598
-78,-167
-77,-185.361
-76,-198.465
-75,-206.278
-74,-208.939
-72,-206.752
-70,-200.169
-68,-189.771
-66,-176.238
-63,-160.324
-61,-142.826
-57,-124.554
-51,-106.298
-44,-88.8001
-39,-72.7284
-34,-58.6536
-29,-47.0308
-19,-38.1853
-2,-32.3051
11,-29.4371
18,-29.4892
25,-32.2378
33,-37.3403
41,-44.3528
57,-52.751
74,-61.9526
80,-71.3421
84,-80.2957
87,-88.2069
89,-94.511
90,-98.7082
90,-100.383
88,-99.2221
83,-95.0234
78,-87.7066
73,-77.3148
68,-64.0129
62,-48.0807
56,-29.9022
50,-9.95086
45,11.229
41,33.0426
37,54.8667
33,76.0734
28,96.0528
23,114.235
18,130.111
14,143.248
11,153.306
6,160.047
-2,163.344
-17,163.179
-24,159.644
-26,152.934
-28,143.337
-29,131.223
-30,117.027
-31,101.234
-32,84.3602
-34,66.9368
-36,49.4879
-38,32.5142
-40,16.4757
-42,1.77708
-43,-11.2451
-45,-22.3317
-46,-31.3075
-47,-38.0844
-49,-42.6608
-53,-45.1187
-57,-45.6169
-60,-44.3826
-60,-41.6998
-59,-37.8966
-55,-33.3306
-52,-28.3727
-49,-23.3921
-47,-18.7405
-45,-14.7382
-42,-11.6621
-39,-9.73506
-37,-9.11854
-35,-9.90725
-33,-12.1269
-31,-15.7349
-30,-20.6234
-27,-26.6253
-25,-33.5219
-23,-41.0532
-22,-48.9286
-21,-56.8394
-19,-64.4714
-16,-71.5176
-13,-77.6903
-10,-82.7317
-7,-86.424
-4,-88.5967
-1,-89.1325
1,-87.9713
5,-85.1115
10,-80.6092
12,-74.575
12,-67.1696
9,-58.5964
6,-49.0947
2,-38.9303
-1,-28.387
-6,-17.7562
-10,-7.32732
-6,2.62163
0,11.8338
6,20.0822
13,27.1781
18,32.9777
22,37.3865
27,40.3625
32,41.9165
31,42.1106
21,41.0545
3,38.8991
-10,35.8283
-14,32.0486
-17,27.779
-18,23.2415
-20,18.6523
-20,14.2138
-19,10.1074
-17,6.4877
-14,3.47802
-9,1.16726
-3,-0.391458
7,-1.18063
19,-1.21652
27,-0.545828
33,0.758731
38,2.6034
42,4.87862
44,7.46446
46,10.2359
48,13.0683
52,15.8419
58,18.4469
49,20.7874
41,22.7848
35,24.3789
32,25.5291
35,26.2136
42,26.43
47,26.1947
50,25.5426
53,24.5255
55,23.2104
56,21.6766
56,20.0123
54,18.3107
50,16.6664
45,15.1706
41,13.9072
35,12.9488
29,12.353
22,12.1599
17,12.3901
14,13.043
12,14.0973
9,15.5114
5,17.2259
-1,19.1657
-14,21.2428
-25,23.3597
-33,25.4119
-39,27.2911
-39,28.8892
-37,30.1022
-32,30.8351
-19,31.006
8,30.5519
51,29.4329
109,27.6388
182,25.1958
268,22.1731
367,18.69
478,14.9216
597,11.1038
715,7.53599
814,4.58058
861,2.65845
857,2.237
793,3.8094
657,7.86447
482,14.8483
301,25.1203
149,38.9098
41,56.2791
-22,77.0993
-58,101.042
-79,127.586
-95,156.035
-108,185.552
-116,215.189
-120,243.93
-123,270.737
-126,294.59
-128,314.532
-129,329.709
-128,339.405
-124,343.069
-119,340.342
-114,331.069
-111,315.309
-108,293.331
-105,265.607
-102,232.793
-99,195.706
-96,155.298
-94,112.613
-92,68.7591
-91,24.8646
-91,-17.9607
-90,-58.6627
-90,-96.2788
-89,-129.969
-89,-159.041
-88,-182.973
-88,-201.424
-86,-214.244
-84,-221.469
-83,-223.317
-83,-220.173
-85,-212.572
-87,-201.17
-90,-186.718
-81,-170.037
-67,-151.975
-51,-133.384
-35,-115.08
-19,-97.815
-6,-82.2459
3,-68.9154
14,-58.2318
20,-50.4587
24,-45.709
27,-43.9469
30,-44.9949
33,-48.5463
36,-54.1831
39,-61.397
42,-69.6135
47,-78.2185
53,-86.5841
63,-94.096
70,-100.178
76,-104.314
80,-106.069
82,-105.104
85,-101.19
88,-94.2163
89,-84.191
90,-71.2427
89,-55.6134
87,-37.6484
84,-17.7825
79,3.47649
74,25.567
69,47.8944
59,69.853
50,90.8469
42,110.311
30,127.729
12,142.654
-6,154.715
-20,163.634
-25,169.229
-26,171.42
-28,170.227
-30,165.769
-31,158.26
-32,148
-32,135.361
-33,120.774
-33,104.714
-33,87.682
-33,70.1888
-34,52.7354
-34,35.7975
-34,19.81
-35,5.15329
-35,-7.85801
-35,-18.9834
-35,-28.062
-35,-35.0152
-35,-39.8456
-35,-42.6338
-36,-43.5317
-36,-42.7539
-36,-40.5666
-36,-37.2756
-35,-33.2123
-35,-28.7202
-34,-24.1399
-34,-19.7967
-34,-15.9872
-34,-12.9687
-33,-10.9502
-33,-10.0857
-33,-10.469
-32,-12.1324
-31,-15.0466
-30,-19.1238
-28,-24.2225
-27,-30.1543
-25,-36.6928
-24,-43.5832
-23,-50.5531
-21,-57.3239
-17,-63.6218
-13,-69.1883
-9,-73.7905
-6,-77.2289
-2,-79.3449
0,-80.0258
3,-79.2088
6,-76.8821
8,-73.0855
10,-67.9074
11,-61.4813
11,-53.9802
12,-45.6103
12,-36.6025
13,-27.2046
13,-17.6719
14,-8.25815
15,0.793035
17,9.25687
21,16.9348
21,23.6608
15,29.307
11,33.7864
8,37.0541
5,39.1074
3,39.9832
3,39.7557
3,38.5316
5,36.4454
6,33.6536
8,30.3284
10,26.651
12,22.8049
13,18.9694
13,15.3132
11,11.9886
8,9.12635
5,6.8309
1,5.1773
0,4.20871
3,3.93559
11,4.33646
18,5.36043
23,6.93117
29,8.95181
34,11.3104
38,13.8853
43,16.5516
47,19.1861
50,21.6728
53,23.9081
56,25.8043
58,27.2929
60,28.3275
62,28.8843
64,28.9631
65,28.5861
67,27.7969
70,26.6581
72,25.2479
74,23.6573
74,21.9856
71,20.3366
66,18.8135
60,17.5145
49,16.5278
29,15.9269
19,15.7662
13,16.077
9,16.8651
6,18.1106
4,19.7686
2,21.7715
0,24.0321
0,26.4479
-1,28.9056
-2,31.2858
-3,33.4686
-5,35.3383
-7,36.7883
-11,37.7255
-10,38.0733
0,37.775
25,36.7968
59,35.1305
105,32.7978
169,29.8544
258,26.3945
371,22.5557
496,18.5257
623,14.5476
741,10.9247
837,8.02123
883,6.25753
881,6.0983
821,8.03161
687,12.5392
509,20.0584
312,30.9389
130,45.3978
-9,63.4812
-94,85.0367
-111,109.703
-116,136.915
-110,165.929
-102,195.858
-96,225.707
-105,254.428
-120,280.957
-131,304.265
-136,323.397
-140,337.511
-128,345.911
-119,348.079
-113,343.691
-109,332.639
-107,315.033
-105,291.196
-104,261.655
-102,227.123
-101,188.468
-99,146.685
-97,102.86
-96,58.13
-94,13.6426
-91,-29.4825
-86,-70.192
-86,-107.533
-90,-140.685
-94,-168.983
-99,-191.94
-98,-209.254
-87,-220.822
-78,-226.73
-71,-227.245
-63,-222.8
-54,-213.971
-46,-201.448
-39,-186.007
-34,-168.48
-28,-149.717
-23,-130.557
-19,-111.797
-17,-94.1619
-15,-78.2819
-13,-64.6722
-11,-53.7181
-7,-45.6658
-1,-40.6183
6,-38.5375
17,-39.2506
33,-42.4613
53,-47.7655
65,-54.6695
73,-62.6119
78,-70.9872
84,-79.1721
89,-86.5515
92,-92.5442
96,-96.6262
99,-98.352
101,-97.3713
102,-93.443
102,-86.4437
102,-76.3716
101,-63.3463
99,-47.6033
96,-29.4843
92,-9.42381
85,12.0677
67,34.4225
52,57.0366
45,79.29
40,100.569
35,120.286
32,137.902
30,152.947
27,165.03
21,173.859
13,179.247
5,181.115
-1,179.496
-8,174.528
-17,166.449
-26,155.584
-34,142.332
-43,127.152
-50,110.538
-55,93.01
-59,75.0866
-61,57.2712
-60,40.0341
-57,23.7976
-55,8.92385
-52,-4.2947
-48,-15.6421
-46,-24.9823
-46,-32.2602
-46,-37.4991
-47,-40.7963
-48,-42.3158
-48,-42.2789
-49,-40.9534
-46,-38.6407
-42,-35.6627
-38,-32.3475
-36,-29.0155
-34,-25.9663
-32,-23.467
-30,-21.7421
-28,-20.9659
-27,-21.2563
-26,-22.672
-25,-25.2117
-25,-28.8156
-26,-33.3701
-26,-38.7132
-26,-44.6433
-27,-50.9282
-29,-57.3154
-31,-63.5434
-33,-69.353
-35,-74.4978
-37,-78.7548
-41,-81.9331
-40,-83.8821
-29,-84.4961
-22,-83.7189
-16,-81.5432
-11,-78.0103
-7,-73.2066
-3,-67.2597
0,-60.3324
1,-52.6163
3,-44.3244
6,-35.6827
8,-26.9226
9,-18.2717
9,-9.94664
7,-2.14553
4,4.95824
0,11.2208
-6,16.5314
-17,20.8143
-23,24.0294
-28,26.1713
-30,27.267
-27,27.3735
-20,26.5749
-15,24.9787
-10,22.712
-5,19.9174
-2,16.7478
0,13.3614
1,9.91597
4,6.56352
8,3.44492
7,0.685373
2,-1.60952
0,-3.35734
-3,-4.5016
-6,-5.01365
-8,-4.89322
-10,-4.16791
-9,-2.89152
-8,-1.14117
-5,0.986545
-2,3.38032
0,5.91938
3,8.47904
6,10.9362
10,13.1748
15,15.0904
21,16.595
29,17.6208
43,18.1231
55,18.0831
58,17.5091
61,16.437
62,14.9284
62,13.0679
59,10.9587
53,8.71718
44,6.4677
26,4.33555
11,2.44018
3,0.888256
-2,-0.232399
-7,-0.857206
-10,-0.947664
-13,-0.492731
-20,0.491054
-35,1.96042
-48,3.84676
-56,6.0581
-60,8.482
-62,10.9899
-62,13.4423
-63,15.6953
-63,17.6066
-64,19.0422
-58,19.8821
-40,20.0256
-15,19.3975
20,17.9531
71,15.6845
141,12.626
234,8.85975
347,4.52223
469,-0.189705
587,-5.01347
691,-9.61813
767,-13.6063
800,-16.5223
774,-17.8681
680,-17.1279
527,-13.802
337,-7.4485
145,2.27157
-7,15.5502
-96,32.3978
-112,52.6232
-116,75.8324
-119,101.444
-120,128.716
-120,156.78
-121,184.683
-123,211.425
-124,236.006
-115,257.467
-110,274.928
-108,287.63
-107,294.961
-105,296.483
-104,291.949
-104,281.316
-104,264.742
-103,242.579
-102,215.367
-100,183.803
-98,148.724
-96,111.071
-95,71.8568
-94,32.1291
-94,-7.06622
-93,-44.7216
-92,-79.9021
-90,-111.776
-88,-139.642
-86,-162.948
-82,-181.31
-78,-194.516
-74,-202.532
-71,-205.495
-68,-203.701
-65,-197.593
-62,-187.735
-59,-174.79
-56,-159.494
-52,-142.621
-48,-124.958
-43,-107.272
-38,-90.2822
-32,-74.6378
-25,-60.8915
-16,-49.4837
-9,-40.7295
-5,-34.8098
1,-31.7696
15,-31.5208
31,-33.8496
49,-38.4288
61,-44.8327
67,-52.5567
71,-61.039
75,-69.685
79,-77.8934
82,-85.0809
85,-90.7065
88,-94.2935
91,-95.4477
93,-93.8731
96,-89.3825
97,-81.904
97,-71.4827
96,-58.2784
93,-42.5583
89,-24.6868
84,-5.11047
75,15.6579
57,37.0589
44,58.5056
36,79.4046
30,99.1753
25,117.271
21,133.198
14,146.531
0,156.928
-10,164.144
-13,168.032
-16,168.548
-17,165.752
-18,159.804
-18,150.955
-18,139.54
-20,125.96
-22,110.673
-25,94.1722
-27,76.9703
-29,59.5801
-31,42.4972
-33,26.1829
-35,11.0494
-38,-2.55339
-41,-14.3477
-43,-24.1355
-45,-31.8026
-48,-37.3197
-52,-40.74
-57,-42.1939
-60,-41.8816
-62,-40.0628
-60,-37.0442
-56,-33.166
-51,-28.7865
-46,-24.2666
-41,-19.9543
-37,-16.1701
-32,-13.195
-27,-11.2586
-22,-10.5318
-18,-11.12
-15,-13.0608
-14,-16.3235
-13,-20.8121
-11,-26.3709
-10,-32.7921
-9,-39.8256
-9,-47.1901
-9,-54.5854
-9,-61.705
-8,-68.2489
-7,-73.9358
-6,-78.5139
-6,-81.7711
-5,-83.5425
-4,-83.7169
-2,-82.2399
0,-79.1161
2,-74.4076
5,-68.2313
7,-60.7535
9,-52.183
11,-42.7627
15,-32.76
18,-22.4568
21,-12.1387
21,-2.08423
20,7.4445
18,16.2111
16,24.0122
14,30.6832
13,36.103
12,40.1962
10,42.9348
8,44.3368
7,44.4643
7,43.4193
8,41.3388
9,38.3884
11,34.7552
12,30.6411
13,26.2541
15,21.8015
16,17.4815
18,13.477
20,9.94896
21,7.03157
23,4.82819
24,3.40864
26,2.80782
27,3.02573
29,4.02873
30,5.75214
30,8.10382
31,10.9687
33,14.214
35,17.6951
42,21.2615
60,24.764
72,28.0611
81,31.0264
84,33.5549
79,35.5668
68,37.0104
58,37.862
47,38.1244
37,37.8241
28,37.0079
13,35.7389
-3,34.0919
-10,32.1483
-14,29.9909
-17,27.7006
-20,25.3522
-22,23.0123
-23,20.7374
-23,18.5718
-23,16.5475
-22,14.6837
-21,12.9874
-20,11.4539
-17,10.0689
-14,8.80966
-9,7.6475
0,6.55021
17,5.48485
52,4.42132
104,3.33703
177,2.22319
272,1.09283
384,-0.00970469
509,-0.998535
634,-1.73629
743,-2.02617
811,-1.60826
818,-0.162692
787,2.678
674,7.30651
511,14.1092
330,23.4266
163,35.5112
38,50.4882
-35,68.3256
-62,88.8191
-68,111.592
-72,136.108
-76,161.697
-80,187.586
-82,212.931
-84,236.855
-85,258.487
-86,276.999
-86,291.636
-85,301.756
-84,306.847
-84,306.555
-83,300.697
-82,289.266
-82,272.435
-82,250.551
-82,224.119
-81,193.787
-81,160.322
-80,124.581
-80,87.4804
-80,49.9645
-79,12.9729
-79,-22.5921
-78,-55.8954
-77,-86.196
-75,-112.87
-73,-135.43
-71,-153.534
-69,-166.998
-66,-175.793
-62,-180.043
-57,-180.013
-47,-176.095
-41,-168.791
-38,-158.685
-35,-146.422
-33,-132.681
-31,-118.149
-27,-103.492
-21,-89.3365
-13,-76.2427
-5,-64.688
2,-55.0504
11,-47.5979
20,-42.4815
27,-39.7337
35,-39.2709
42,-40.9006
50,-44.3335
58,-49.1977
65,-55.0566
71,-61.4288
74,-67.8093
78,-73.6909
85,-78.586
100,-82.0464
115,-83.6807
125,-83.1685
124,-80.2719
112,-74.8437
102,-66.8335
94,-56.2912
87,-43.3658
83,-28.301
79,-11.4263
76,6.8555
72,26.0834
69,45.7556
66,65.348
61,84.3336
57,102.202
52,118.476
43,132.731
25,144.606
15,153.815
10,160.158
7,163.52
4,163.878
2,161.301
0,155.939
-2,148.026
-5,137.863
-7,125.81
-10,112.271
-13,97.6794
-17,82.4818
-24,67.1224
-29,52.0278
-29,37.5914
-24,24.1619
-19,12.0321
-16,1.43228
-13,-7.47484
-10,-14.5963
-8,-19.9085
-6,-23.4547
-5,-25.3397
-4,-25.7233
-3,-24.8111
-2,-22.8448
-2,-20.0911
-3,-16.8301
-4,-13.3438
-5,-9.90486
-6,-6.76655
-7,-4.15329
-7,-2.25292
-8,-1.21049
-9,-1.1239
-11,-2.04163
-14,-3.96238
-15,-6.83694
-13,-10.5717
-9,-15.0339
-2,-20.0572
6,-25.4491
17,-30.9981
19,-36.4817
20,-41.6743
21,-46.3565
22,-50.3234
23,-53.3933
24,-55.414
25,-56.2693
27,-55.883
29,-54.2219
30,-51.296
32,-47.1583
33,-41.9025
33,-35.6586
34,-28.5883
36,-20.8786
37,-12.7349
38,-4.37335
36,3.9871
32,12.1322
27,19.8595
22,26.9845
19,33.3461
15,38.8108
12,43.2763
8,46.6737
4,48.9686
2,50.1612
1,50.2844
3,49.4023
5,47.6064
7,45.0123
9,41.7554
12,37.9856
14,33.8621
17,29.548
21,25.2046
24,20.986
27,17.0349
29,13.4774
33,10.42
37,7.94642
43,6.11604
46,4.96278
43,4.49538
37,4.698
33,5.53116
29,6.93323
26,8.8227
24,11.1013
24,13.6577
27,16.3723
31,19.1217
37,21.7843
48,24.246
67,26.4047
78,28.1766
85,29.5002
90,30.34
93,30.6876
90,30.5619
85,30.0072
78,29.0898
72,27.8937
64,26.5155
57,25.0583
52,23.6267
47,22.3208
40,21.2317
31,20.4367
21,19.9961
13,19.9493
8,20.313
3,21.0802
0,22.22
-1,23.6797
-3,25.387
-5,27.2538
-9,29.1799
-11,31.0577
-8,32.7767
-1,34.2284
18,35.3115
45,35.9383
90,36.0406
155,35.5773
243,34.5428
353,32.976
480,30.9702
614,28.6828
742,26.3437
846,24.2594
907,22.812
910,22.4496
866,23.6677
741,26.9794
561,32.8776
363,41.7895
183,54.0281
53,69.7491
-17,88.9193
-43,111.301
-54,136.455
-71,163.756
-87,192.424
-102,221.552
-102,250.153
-88,277.198
-77,301.659
-66,322.56
-61,339.015
-62,350.269
-65,355.727
-67,354.982
-69,347.826
-71,334.264
-68,314.507
-64,288.97
-59,258.255
